genres,release_year,playtime_forever
simulation,2009,741.0
simulation,2009,741.0
simulation,2009,741.0
simulation,2009,741.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
simulation,2009,27.0
action,2009,130.0
action,2009,130.0
action,2009,130.0
action,2009,130.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"action, adventure",2009,24506.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"indie, strategy",2008,133.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"strategy, indie",2008,131.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
"action, indie",2009,90.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
strategy,2005,12182.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
"action, adventure, indie",2007,0.0
rpg,2009,190.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
"casual, strategy",2009,737.0
racing,2009,0.0
racing,2009,0.0
racing,2009,0.0
racing,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
action,2009,0.0
"action, indie",2009,0.0
"action, indie",2009,210.0
"action, indie",2009,340.0
"action, indie",2009,340.0
"action, indie",2009,340.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
"casual, indie",2009,14.0
indie,2009,280.0
indie,2009,280.0
indie,2009,280.0
indie,2009,280.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
"simulation, strategy",2009,39.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
casual,2009,37.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2006,0.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2005,556.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"rpg, massively multiplayer",2006,1971.0
"massively multiplayer, rpg",2008,0.0
"massively multiplayer, rpg",2008,0.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,211.0
casual,2009,52.0
casual,2009,52.0
casual,2009,52.0
casual,2009,52.0
casual,2009,52.0
casual,2009,52.0
rpg,2009,213.0
rpg,2009,213.0
rpg,2009,213.0
rpg,2009,213.0
rpg,2009,213.0
"action, indie",2009,0.0
indie,2009,627.0
indie,2009,627.0
indie,2009,627.0
"rpg, strategy",2008,221.0
"rpg, strategy",2008,221.0
"rpg, strategy",2008,221.0
"rpg, strategy",2008,221.0
"casual, simulation",2009,0.0
racing,2009,0.0
"rpg, strategy",2005,72.0
"rpg, strategy",2005,72.0
"rpg, strategy",2002,0.0
"indie, simulation, strategy",2009,96.0
"indie, simulation, strategy",2009,96.0
"action, simulation",2009,0.0
"action, adventure",2009,0.0
"action, adventure",2009,0.0
"action, adventure",2009,0.0
"action, adventure",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
"adventure, indie",2009,0.0
strategy,2004,12.0
,2006,620.0
,2006,620.0
,2006,620.0
simulation,1998,25.0
simulation,1998,25.0
simulation,1998,25.0
strategy,2008,0.0
strategy,2008,0.0
strategy,2008,0.0
strategy,2008,0.0
strategy,2008,0.0
action,2009,45.0
action,2009,45.0
action,2009,45.0
action,2009,45.0
action,2009,45.0
action,2009,45.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2007,70.0
adventure,2008,0.0
adventure,2008,0.0
adventure,2008,0.0
adventure,2008,0.0
adventure,2008,0.0
adventure,2007,1077.0
adventure,2007,1077.0
adventure,2007,1077.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
"simulation, sports",2009,0.0
adventure,1992,0.0
adventure,1992,0.0
adventure,1992,0.0
adventure,1992,0.0
adventure,1992,0.0
adventure,1992,0.0
adventure,1989,0.0
"action, adventure",2008,290.0
"action, adventure",2008,290.0
"action, adventure",2008,290.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
adventure,2009,1476.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
"action, racing",2009,0.0
adventure,2009,174.0
adventure,2009,174.0
adventure,2006,0.0
adventure,2006,0.0
adventure,2006,0.0
adventure,2006,0.0
adventure,2006,0.0
adventure,2006,0.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
action,2007,429.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
adventure,2006,661.0
action,2009,160.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"action, casual",2008,796.0
"simulation, strategy",2009,21.0
action,2008,0.0
action,2008,0.0
action,2008,0.0
action,2008,0.0
action,2008,0.0
action,2008,0.0
action,2008,0.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
"indie, casual",2009,17776.0
action,1999,1354.0
action,1999,1354.0
,2000,0.0
,2000,0.0
"action, adventure",2009,0.0
"action, adventure",2009,0.0
adventure,2009,0.0
adventure,2009,0.0
casual,2009,257.0
casual,2009,257.0
casual,2009,257.0
casual,2009,257.0
casual,2009,257.0
casual,2009,257.0
casual,2009,257.0
casual,2009,217.0
"adventure, indie",2009,62.0
strategy,2009,95.0
strategy,2009,95.0
strategy,2009,95.0
simulation,2009,0.0
simulation,2009,0.0
simulation,2009,0.0
casual,2009,0.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
"adventure, casual, indie",2009,388.0
simulation,2009,0.0
simulation,2009,0.0
adventure,2009,296.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3275.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,3778.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
simulation,2009,604.0
rpg,2009,0.0
rpg,2009,0.0
rpg,2009,0.0
rpg,2009,0.0
rpg,2009,0.0
strategy,2009,0.0
strategy,2009,0.0
strategy,2009,0.0
"adventure, indie",2009,262.0
"adventure, indie",2009,262.0
"adventure, indie",2009,262.0
"adventure, indie",2009,262.0
"adventure, indie",2009,262.0
action,2007,0.0
action,2007,0.0
action,2007,0.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
racing,2009,177.0
rpg,2009,0.0
strategy,2009,434.0
strategy,2009,0.0
strategy,2009,0.0
"rpg, strategy",2009,19.0
"rpg, strategy",2009,19.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
adventure,2009,1805.0
