genres,release_year,playtime_forever,user_id
action,2014,147.0,76561198049951543
action,2014,147.0,chikeninahole
action,2014,147.0,76561197966079422
action,2014,147.0,kinit
action,2014,147.0,76561198070714959
"action, free to play, indie, massively multiplayer, rpg",2014,44.0,ballig
strategy,2014,620.0,Thenormalvietnamese
strategy,2014,620.0,DoctorCryies
strategy,2014,620.0,dragacane
strategy,2014,620.0,G4M1NG_N1NJ4
strategy,2014,620.0,papapedo
"casual, simulation",2014,740.0,Lord_Exploit
"casual, simulation",2014,740.0,susanoofag
"casual, simulation",2014,740.0,Red227
"casual, simulation",2014,740.0,FEEEEESH
"casual, simulation",2014,740.0,uniqtheuniqorn
"casual, simulation",2014,740.0,76561198087417568
"casual, simulation",2014,740.0,Music_Man_inaPAN
"casual, simulation",2014,740.0,76561198073942894
"casual, simulation",2014,740.0,76561198053869543
"casual, simulation",2014,740.0,0136849195
"casual, simulation",2014,740.0,queenmuck
"casual, simulation",2014,740.0,76561198084233046
"casual, simulation",2014,740.0,lolman262
"casual, simulation",2014,740.0,Magic_Carp
"casual, simulation",2014,740.0,76561198084408440
"casual, simulation",2014,740.0,76561198095450609
"casual, simulation",2014,740.0,radicalrainjunior
"casual, simulation",2014,740.0,thatonlynoob
"casual, simulation",2014,740.0,st0p-stalk
"casual, simulation",2014,740.0,rayvanuto
"casual, simulation",2014,740.0,pewpewded
"casual, simulation",2014,740.0,caqui99
"casual, simulation",2014,740.0,76561198078604887
"casual, simulation",2014,740.0,76561198084743472
"casual, simulation",2014,740.0,76561198092501010
"casual, simulation",2014,27.0,auzzie_96
"casual, simulation",2014,27.0,76561198032570194
"casual, simulation",2014,27.0,76561198057926017
"casual, simulation",2014,27.0,76561198022004951
"casual, simulation",2014,27.0,76561198041193774
"casual, simulation",2014,367.0,76561198044060397
"casual, simulation",2014,367.0,psychoticallyhappy
"casual, simulation",2014,367.0,76561198074076427
"casual, simulation",2014,367.0,aciliS
"casual, simulation",2014,367.0,bardicsteam
"casual, simulation",2014,367.0,76561198079033308
"casual, simulation",2014,367.0,76561198046387164
"casual, simulation",2014,367.0,moniinthebag
"casual, simulation",2014,367.0,76561198044722565
"casual, simulation",2014,367.0,kota40
"casual, simulation",2014,367.0,76561198085343519
"casual, simulation",2014,367.0,vitusdias
"racing, sports",2014,2.0,76561198036617399
"racing, sports",2014,2.0,76561198062477459
"indie, simulation",2014,0.0,76561198079888597
"indie, rpg, strategy",2014,106.0,76561198044466796
"indie, rpg, strategy",2014,106.0,76561198028679672
"indie, rpg, strategy",2014,106.0,StillChong
"indie, rpg, strategy",2014,106.0,76561198077380459
simulation,2009,7.0,76561198050558419
simulation,2009,7.0,Thatdamnninjasloth
"indie, rpg",2014,5.0,76561198097466813
"indie, rpg",2014,0.0,76561198072284074
"action, indie, strategy",2014,39.0,sandwiches1
"action, indie, strategy",2014,39.0,Turntaker
"action, indie, strategy",2014,39.0,thatonelonelyguy
"action, indie, strategy",2014,39.0,Smithy2700
"action, indie, strategy",2014,39.0,Squiddicals
"action, indie, strategy",2014,39.0,76561198091845464
"action, indie, strategy",2014,39.0,76561198073902962
"action, indie, strategy",2014,39.0,76561198172234061
"action, indie, strategy",2014,39.0,saturnyplace
"action, indie, strategy",2014,39.0,elsteffe
"action, indie, strategy",2014,39.0,76561198082765998
"action, indie, strategy",2014,39.0,ILikeToMeow
"action, indie, strategy",2014,39.0,76561198068186452
"action, indie, strategy",2014,39.0,ak_opt1
"action, indie, strategy",2014,39.0,76561198060184028
"action, indie, strategy",2014,39.0,anata-no-lucy
"action, indie, strategy",2014,39.0,CuzySato
"action, indie, strategy",2014,39.0,Detective_bot
"action, indie, strategy",2014,39.0,duckcuck
"action, indie, strategy",2014,39.0,fallen-petals
"action, indie, strategy",2014,39.0,Fappymeals
"action, indie, strategy",2014,39.0,76561198066206472
"action, indie, strategy",2014,39.0,TakaKyun
"action, indie, strategy",2014,39.0,goldenkoi
"action, indie, strategy",2014,39.0,jenkthebomber
"action, indie, strategy",2014,39.0,kronix129
"action, indie, strategy",2014,39.0,suctioncuphands
"action, indie, strategy",2014,39.0,samzero
"action, indie, strategy",2014,39.0,76561198087493270
"action, indie, strategy",2014,39.0,rusteh23
"action, indie, strategy",2014,39.0,ryudasteam
"action, indie, strategy",2014,39.0,NinjaG32
"action, indie, strategy",2014,39.0,marcsprofile
"action, indie, strategy",2014,39.0,Yugikun
"action, indie, strategy",2014,39.0,76561198050243921
"action, indie, strategy",2014,39.0,moxiwize
"action, indie, strategy",2014,39.0,76561198048130107
"action, indie, strategy",2014,39.0,smaltninja
"action, indie, strategy",2014,39.0,badxbox
"action, adventure, indie",2014,0.0,76561198067209151
"action, adventure, indie",2014,0.0,76561198097073485
"action, adventure, indie",2014,0.0,76561198092591927
"action, casual, indie",2014,3.0,76561198042997704
"action, casual, indie",2014,3.0,76561198098964713
adventure,2014,0.0,BurningCassette
adventure,2014,0.0,lttf
"simulation, strategy",2014,112.0,SoloWing3844
"simulation, strategy",2014,112.0,armeda
"action, adventure",2014,72537.0,TankClash
"action, adventure",2014,72537.0,76561198074445285
"action, adventure",2014,72537.0,76561198057355556
"action, adventure",2014,72537.0,Peaceproducts131
"casual, indie, simulation, strategy",2012,0.0,matt1255555
"action, casual, indie",2014,0.0,76561198006560154
"action, casual, indie",2014,0.0,dumpface
"action, adventure, indie",2014,164.0,ELCHAPOELCHAPOELCHAPO
simulation,2014,274.0,76561198079646247
simulation,2014,274.0,6667779
"action, indie",2014,225.0,Tictactic
"action, indie",2014,225.0,Sevenna
"action, indie",2014,427.0,cripla66
"action, indie, rpg",2014,18.0,feraldog
"action, indie, rpg",2014,18.0,dantheorginal
"casual, simulation",2014,0.0,fattyahead
"casual, simulation",2014,0.0,PassiveAggressivePancake
"indie, rpg",2014,410.0,lilwoynintehhizzle
"indie, rpg",2014,410.0,scottbrady
"indie, rpg",2014,410.0,knivesstryfe
"action, indie, simulation",2014,135.0,Pelsworth
"action, indie, simulation",2014,135.0,76561198044027491
"simulation, strategy",2014,71.0,76561198018026822
"simulation, strategy",2014,71.0,musiciandrew
"simulation, strategy",2014,71.0,76561198072033098
"action, adventure, indie",2014,0.0,philphy101
simulation,2014,0.0,davidsavy
"adventure, indie",2014,23.0,wannas493
"design &amp; illustration, photo editing",2014,0.0,voorzaat
action,2004,3615.0,TempestNZ
action,2004,3615.0,76561198008302183
action,2004,3615.0,SithBen
action,2004,3615.0,76561198065240425
action,2004,3615.0,coreynorman
action,2004,3615.0,76561198039395862
action,2004,3615.0,76561198033762424
"action, indie",2013,24.0,toptinkerintheworld
"action, adventure, indie",2014,0.0,QwerkySyntax
"action, adventure, indie",2014,0.0,76561197985797191
"adventure, indie, strategy",2014,0.0,76561198083948240
"adventure, indie, strategy",2014,0.0,V4Vendettas
"action, adventure, free to play, indie, rpg",2014,0.0,76561198055179537
"action, adventure, free to play, indie, rpg",2014,0.0,76561198070772882
simulation,2014,567.0,raviyn
simulation,2014,567.0,76561198072431907
simulation,2014,567.0,luaenrike
simulation,2014,567.0,76561198060993682
simulation,2014,567.0,GalihRQ
simulation,2014,567.0,miko-chan
simulation,2014,567.0,Nuep
simulation,2014,567.0,76561198106591330
simulation,2014,567.0,Drhismario123
simulation,2014,567.0,KyleMS
simulation,2014,567.0,76561198091016047
"indie, simulation, strategy, early access",2014,0.0,76561198078167501
"indie, simulation, strategy, early access",2014,0.0,76561198051096646
"action, adventure",2014,261.0,76561198081363754
"action, strategy",2014,258.0,76561198046997957
"action, strategy",2014,258.0,76561198025298197
"action, strategy",2014,258.0,bbl4d352
"action, strategy",2014,258.0,SoumiKim
"action, strategy",2014,258.0,76561198093826511
casual,2007,621.0,stormshado
"action, adventure, rpg, strategy",2014,60.0,76561198066465073
"action, indie",2014,5827.0,76561198064692010
"action, indie",2014,5827.0,SeedyDog
"action, indie",2014,5827.0,tommitron
"action, indie",2014,5827.0,blenderxd
"action, indie",2014,5827.0,76561197996935989
"action, indie",2014,5827.0,djcorrosive
"action, indie",2014,5827.0,LightningHUH
"indie, simulation, early access",2014,0.0,76561198068549781
"indie, simulation, early access",2014,0.0,76561198066845155
"indie, simulation, early access",2014,0.0,76561197976370569
"indie, simulation, early access",2014,0.0,76561198076203442
"indie, simulation, early access",2014,0.0,76561198046729008
"indie, simulation, early access",2014,0.0,35475
"indie, simulation, early access",2014,0.0,nathrel
"indie, simulation, early access",2014,0.0,76561198076888614
"action, adventure, indie, strategy",2014,0.0,76561198010433036
"indie, simulation, strategy",2014,321.0,AwesomeReach
"action, indie",2014,9.0,hudhu-azngod
"action, indie",2014,9.0,76561198061256643
"action, indie",2014,9.0,76561198064487027
"action, adventure, indie, rpg",2014,17.0,totueros
"action, adventure",2014,44.0,76561198085514510
"action, adventure",2014,44.0,76561198083176084
"casual, simulation",2014,1998.0,76561198047418653
"casual, simulation",2014,1998.0,76561198045524996
"casual, simulation",2014,1998.0,Muscovites
"casual, simulation",2014,1998.0,76561198078309023
"casual, simulation",2014,1998.0,76561198031891410
"casual, simulation",2014,930.0,infamouscharles
"casual, simulation",2014,930.0,76561198082786537
"casual, simulation",2014,930.0,clawbot44
"casual, simulation",2014,930.0,clawbot44
"casual, simulation",2014,930.0,76561198097062795
"adventure, indie",2014,0.0,finnix17
"action, adventure, indie",2014,222.0,76561198013296434
"action, adventure, indie",2014,222.0,76561198043043907
"action, adventure, indie",2014,222.0,totallegitimacy
"action, adventure, indie",2014,222.0,Tulen4k123
"action, adventure, indie",2014,222.0,lordchevycat101
"action, adventure, indie",2014,222.0,76561197963587066
"action, adventure, indie",2014,222.0,andrew2010
racing,2014,331.0,76561198054416836
racing,2014,331.0,76561198045020988
"action, free to play, massively multiplayer, rpg",2014,1.0,yukiist
"action, free to play, massively multiplayer, rpg",2014,1.0,taku_88
"action, free to play, massively multiplayer, rpg",2014,1.0,TheKingOfNintendos
"action, free to play, massively multiplayer, rpg",2014,1.0,76561198075798855
"action, free to play, massively multiplayer, rpg",2014,1.0,TWILLWOLF
action,2014,309.0,Killerkalf
"adventure, casual, rpg",2014,51.0,mmsharpeye
strategy,2014,124.0,mastergamerinfinity
"rpg, simulation, strategy",2014,33.0,payback_theheist
"rpg, simulation, strategy",2014,33.0,gabryus
"rpg, simulation, strategy",2014,33.0,76561198254993106
"action, adventure, indie",2014,16.0,martythepanda
"action, indie",2014,2.0,76561198083006888
"action, indie",2014,2.0,foxmuldz
"adventure, casual",2011,71.0,Leopardts
"casual, simulation",2014,56.0,76561198047866299
"casual, simulation",2014,56.0,manuelitotd
"casual, simulation",2014,56.0,76561198036223338
"casual, simulation",2014,56.0,soadyer
"casual, simulation",2014,56.0,ExaltedZapdos
"casual, simulation",2014,56.0,76561198090373797
"racing, simulation, sports",2014,0.0,Artful-dodgeR
indie,2014,145.0,76561198044678148
indie,2014,145.0,avez
indie,2014,7.0,76561198089811970
indie,2014,7.0,imHermy
indie,2014,7.0,76561198075060685
adventure,2014,169.0,76561198060894699
"action, casual, indie",2014,229.0,76561198034643189
"action, casual, indie",2014,229.0,devoid
"action, casual, indie",2014,229.0,76561198072004384
"action, casual, indie",2014,229.0,NedSilver
"action, casual, indie",2014,229.0,strander01
"action, casual, indie",2014,229.0,AppleNoonga
"action, casual, indie",2014,229.0,76561198038837191
"action, casual, indie",2014,229.0,76561198049676894
"action, casual, indie",2014,229.0,76561198044058502
"action, casual, indie",2014,229.0,Pepsiporn
"action, casual, indie",2014,229.0,TerryTateCYS
"action, casual, indie",2014,229.0,76561197988832553
"action, casual, indie",2014,229.0,jehzhouse
"action, casual, indie",2014,229.0,76561198072838281
"action, casual, indie",2014,229.0,76561198073589943
"simulation, strategy",2012,26.0,76561198057594218
action,2014,1607.0,THEHITMONKEY
action,2014,1607.0,76561198081260159
action,2014,1607.0,76561197987617385
action,2014,1607.0,76561198031394484
action,2014,1607.0,76561198061847175
action,2014,1607.0,76561198056707381
action,2014,1607.0,76561198088857515
action,2014,1607.0,76561198064953533
action,2014,1607.0,76561198093158990
action,2014,1607.0,943525
strategy,2014,1965.0,76561198091740831
strategy,2014,1965.0,76561198088615969
strategy,2014,1965.0,76561198032187803
strategy,2014,1965.0,kirkhammett1992
strategy,2014,1965.0,76561198084249102
strategy,2014,1965.0,76561198085126364
strategy,2014,1965.0,76561198100529585
"action, indie, racing",2014,817.0,211011374
"action, indie, racing",2014,817.0,76561198007570632
"action, indie, racing",2014,817.0,matoegos
"casual, simulation",2014,0.0,Dilberto3000
"casual, simulation",2014,0.0,76561198037916571
"animation &amp; modeling, design &amp; illustration, education, software training, utilities",2014,1306.0,76561197978628035
"animation &amp; modeling, design &amp; illustration, education, software training, utilities",2014,1306.0,twOzOz
"animation &amp; modeling, design &amp; illustration, education, software training, utilities",2014,1306.0,flammedjordan
"animation &amp; modeling, design &amp; illustration, education, software training, utilities",2014,1306.0,luesatora
"action, adventure",2014,8.0,rixs
"action, indie",2014,0.0,en-esta-partecita-esta-zacler
"action, indie",2014,0.0,76561198039880975
"adventure, indie",2014,4.0,76561198055211546
"action, adventure, casual, indie",2014,15.0,viceflin
"action, adventure, casual, indie",2014,15.0,viceflin
"action, adventure, casual, indie",2014,15.0,76561198077260594
"action, adventure, casual, indie",2014,15.0,76561198048712102
"action, adventure, casual, indie",2014,15.0,MegamanFury
casual,2014,121.0,Sad0Panda
casual,2014,121.0,SuperScoops_
casual,2014,121.0,bobnomis
simulation,2014,429.0,Hispania
simulation,2014,429.0,starturner
simulation,2014,429.0,Mlg421
simulation,2014,429.0,095843067
"action, indie, racing",2014,341.0,only2dgirls
"action, indie, racing",2014,341.0,genzzii
"action, free to play, indie",2014,136.0,76561198063016498
"action, indie",2012,40.0,ReMiXOfficalSteam
"action, indie",2012,40.0,76561198044344399
"action, indie",2012,40.0,76561198228934824
"action, indie",2012,40.0,76561198081059406
"action, indie",2012,40.0,76561198072496287
"action, indie",2012,40.0,canyoufeeltheBre3ze
"action, indie",2012,40.0,sammyishere
"action, indie",2012,40.0,caretaker25
"action, indie",2012,40.0,76561198072809720
"action, adventure, indie, rpg",2014,0.0,sammichemaker
"action, indie, rpg",2014,1012.0,76561198038676500
"adventure, indie, rpg",2014,803.0,offlinebyourmine
"adventure, indie, rpg",2014,803.0,offlinebyourmine
"adventure, indie, rpg",2014,803.0,Squash
"adventure, indie, rpg",2014,803.0,Walrusrick
"adventure, indie, rpg",2014,803.0,Onemaponly
"adventure, indie, rpg",2014,803.0,freezer19
"adventure, indie, rpg",2014,803.0,76561198134825436
"adventure, indie, rpg",2014,803.0,brendenaus2759
"adventure, indie, rpg",2014,803.0,K0RS41R
"adventure, indie, rpg",2014,803.0,omnikek
"adventure, indie, rpg",2014,803.0,KinGRaFiki
"adventure, indie, rpg",2014,803.0,76561198063622701
indie,2014,0.0,76561198019917406
utilities,2016,0.0,Vayndrohn
"casual, simulation",2015,43.0,groggubus
"casual, simulation",2015,43.0,76561198067906460
simulation,2015,50.0,76561198090839738
action,2015,0.0,76561198045615853
action,2015,0.0,FalconsProfile
action,2015,0.0,76561198071235919
action,2015,0.0,couchguy123
action,2015,0.0,76561198048005353
action,2015,0.0,Azra_Hijran
action,2015,0.0,karaty002
action,2015,0.0,76561197999753609
action,2015,0.0,76561198088606516
action,2015,0.0,76561198056753419
action,2015,0.0,76561198097402320
action,2015,0.0,76561198051567211
action,2015,0.0,76561198078799569
action,2015,0.0,76561198087345682
action,2015,0.0,leonelreis1999
action,2015,0.0,76561198114712847
action,2015,0.0,76561198131383023
"casual, indie, simulation",2015,106.0,optamusjebus
"casual, indie, simulation",2015,106.0,gonzobear
"adventure, indie",2015,307.0,Mr_1c3
"adventure, indie",2015,307.0,Ra1sin
"adventure, indie",2015,307.0,thewanderhha
"indie, rpg, strategy",2015,320.0,patientjuNKY
"indie, rpg, strategy",2015,320.0,76561198086085936
"indie, rpg, strategy",2015,320.0,wobas
"action, adventure, indie, rpg",2015,61.0,Dyllz
"action, adventure, indie, rpg",2015,61.0,76561198069995284
"action, adventure, indie, rpg",2015,61.0,76561198015597183
"action, adventure, indie, rpg",2015,61.0,lunakitty
"action, adventure, indie, rpg",2015,61.0,theonemlst
"action, adventure",2015,5.0,76561198011652553
simulation,2015,43.0,76561198035005990
simulation,2015,43.0,76561197982437091
simulation,2015,43.0,baco65
simulation,2015,43.0,76561198053891302
simulation,2015,43.0,insolent
simulation,2015,43.0,clopsicle
simulation,2015,43.0,Aidosteezy
"casual, indie, rpg",2015,47.0,AtomicWoodchuck
"casual, indie, rpg",2015,47.0,mjoz
"casual, indie, rpg",2015,47.0,p9359o3678657084507384650274
"casual, indie, rpg",2015,47.0,p9359o3678657084507384650274
"action, adventure, indie",2015,547.0,76561198091756176
"action, adventure, indie",2015,547.0,Demkriticz
"action, adventure, indie",2015,547.0,0700464574757
"action, adventure, indie",2015,547.0,76561197972180709
"action, adventure, indie",2015,42.0,76561198046143052
"action, adventure, indie",2015,42.0,csgonido
"action, adventure, indie",2015,42.0,chubbyninja5
"action, adventure, indie",2015,42.0,76561198070705780
"action, adventure, indie",2015,42.0,jessemono
"action, adventure, indie",2015,42.0,SoulJamboree
"action, adventure, indie",2015,42.0,76561197974036386
"action, adventure, indie",2015,42.0,76561198011806334
"action, adventure, indie",2015,42.0,pingy_
"action, adventure, casual, indie",2015,13.0,berkyjef
strategy,2015,468.0,76561198041962282
strategy,2015,468.0,diehard2222
"adventure, indie",2015,22.0,Revolver_
"adventure, indie",2015,22.0,76561198021147247
"adventure, indie",2015,22.0,guvnanixon
"adventure, indie",2015,22.0,76561198063090201
"adventure, indie",2015,22.0,76561198065338189
"adventure, indie",2015,22.0,76561198086989292
"casual, simulation",2015,803.0,76561197980386478
"casual, simulation",2015,803.0,jackmcfox
"casual, simulation",2015,803.0,ORIONSKZE
"action, adventure",2015,223.0,76561197971440875
"adventure, indie",2015,285.0,76561198045283919
"adventure, indie",2015,285.0,76561198061796524
"adventure, indie",2015,285.0,Keyblitz
"adventure, indie",2015,285.0,76561197990997704
"adventure, indie",2015,285.0,sonicagent
"adventure, indie",2015,285.0,76561198060492527
"adventure, indie",2015,285.0,76561198084417670
"adventure, indie",2015,285.0,ZeroLithium
"adventure, indie",2015,285.0,76561198051447459
"adventure, indie",2015,285.0,76561198064015098
"adventure, indie",2015,285.0,Hitantantsolution
"adventure, indie",2015,285.0,lawcross013
"adventure, indie",2015,285.0,TnToom
"action, free to play, indie",2001,196.0,76561198051777058
"action, free to play, indie",2001,196.0,76561198051777058
"action, free to play, indie",2001,196.0,76561198051777058
"action, free to play, indie",2001,196.0,76561198029595343
"action, free to play, indie",2001,196.0,76561198077517025
"action, free to play, indie",2001,196.0,76561198030378046
"action, free to play, indie",2001,196.0,76561198042121637
"action, free to play, indie",2001,196.0,76561198050266990
"action, free to play, indie",2001,196.0,76561198064148204
"action, free to play, indie",2001,196.0,76561198000627924
"action, free to play, indie",2001,196.0,SirBigDickJohnson
"action, free to play, indie",2001,196.0,RhythmGaming
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198065836764
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198053351607
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198085881404
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,1v08
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,swagking1996
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,kekles
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198061093074
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,dontdisturbthecoffee
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198017747531
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198026299985
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198067269712
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198072448447
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,NeoGhostExcalibur
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198019568583
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198011244140
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198029797262
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198044448809
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,381644
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,sidtheangrygamer
"action, casual, free to play, rpg, simulation, strategy",2015,3576.0,76561198084294278
"action, free to play, massively multiplayer",2014,529.0,76561198093796919
"action, free to play, massively multiplayer",2014,529.0,XxmanoxX
utilities,2015,2315.0,76561198075233562
"action, adventure, indie, early access",2017,528.0,Loadingdotdotdot
simulation,2015,0.0,spbko8o
simulation,2015,0.0,76561198028290577
simulation,2015,0.0,empoleous
simulation,2015,0.0,julezdafool
simulation,2015,0.0,browntown
simulation,2015,0.0,85675356434565434
simulation,2015,0.0,76561198081657706
"action, casual, free to play, rpg, simulation, strategy",2015,0.0,76561198049148992
"casual, indie, simulation, strategy",2015,0.0,SniperMortal
"casual, indie, simulation, strategy",2015,0.0,RonaldMcDonaldTouchesKids
"casual, indie, simulation, strategy",2015,0.0,76561198158242440
"casual, indie, simulation, strategy",2015,0.0,ThePhoenixInside
"indie, rpg, strategy",2015,387.0,Abominog6
"indie, rpg, strategy",2015,387.0,InviaObscura
"casual, simulation",2015,0.0,Opchilly
"casual, simulation",2015,0.0,Frapplebats
"casual, simulation",2015,0.0,Potatoesarekool
"casual, simulation",2015,0.0,76561198043042471
"free to play, racing, simulation, sports",2014,0.0,76561198048259980
simulation,2015,0.0,76561198003900936
"action, casual, indie, strategy",2015,0.0,gempal
strategy,2005,0.0,lucamaster5901
simulation,2015,104.0,76561198080848365
simulation,2015,104.0,76561198084562683
simulation,2015,104.0,76561198251004808
"adventure, indie",2015,0.0,76561198090724989
"indie, rpg",2015,174.0,jiumohoo
"action, adventure, indie",2015,129.0,Dantress
"action, adventure, indie",2015,129.0,Dantress
"action, adventure, indie",2015,129.0,76561198165671770
"action, adventure, indie",2015,129.0,Feurum
"action, adventure, indie",2015,129.0,s0mbr3r0
"rpg, simulation, strategy",2015,93.0,GetR3ktSkrub
"free to play, indie, strategy",2015,91.0,76561198120785462
"free to play, indie, strategy",2015,91.0,neonsoundwave
strategy,2015,0.0,MATTBOT12
"adventure, indie, simulation",2013,0.0,76561198044231314
"adventure, indie, simulation",2013,0.0,dizzy_zane
"design &amp; illustration, utilities, web publishing",2015,548.0,76561198067070151
"design &amp; illustration, utilities, web publishing",2015,548.0,76561198064325200
"design &amp; illustration, utilities, web publishing",2015,548.0,76561198108000725
"adventure, indie, rpg",2015,376.0,adohya343
"adventure, indie, rpg",2015,376.0,artic_creeper
"adventure, indie, rpg",2015,376.0,this_is_my_link
"adventure, indie, rpg",2015,376.0,MartiniPie
"adventure, indie, rpg",2015,376.0,CRUBIK19
"adventure, indie, rpg",2015,376.0,voltixspangeboob
"adventure, indie, rpg",2015,376.0,lenaoxtonow
"action, adventure, casual, free to play, rpg, strategy",2015,0.0,76561198085109035
"action, adventure, casual, free to play, rpg, strategy",2015,0.0,76561198076039282
"action, adventure, casual, free to play, rpg, strategy",2015,0.0,Foxlebt
"adventure, indie, strategy",2015,0.0,Nim22107
"action, adventure, indie",2015,91.0,76561198094533668
"action, indie",2015,114.0,76561198070792786
"action, indie",2015,114.0,SLAIAX_SLYAXE
"action, indie",2015,114.0,76561198060425303
"action, indie",2015,114.0,Wycrome
"action, indie",2015,114.0,Teenrouge
"action, casual, indie",2015,0.0,76561198002212023
"action, casual, indie",2015,112.0,76561198040844353
"action, casual, indie",2015,112.0,dogsinspace
"action, indie, rpg",2015,406.0,Interittus
"casual, simulation",2015,0.0,sorakita7435
"casual, indie, rpg",2015,0.0,76561198085355556
"design &amp; illustration, web publishing",2015,0.0,bosslucek
"design &amp; illustration, web publishing",2015,0.0,76561198058892911
action,1994,0.0,rrbr
"indie, simulation",2015,44.0,76561198074409406
"indie, simulation",2015,44.0,76561198059783767
"indie, simulation",2015,44.0,76561197970523542
"indie, simulation",2015,44.0,Killaruana
"indie, simulation",2015,44.0,76561198031208554
"indie, simulation",2015,44.0,76561198027720165
"indie, simulation",2015,44.0,EternalLemon
"indie, simulation",2015,44.0,76561198073834001
"indie, simulation",2015,44.0,iwishihadaids
"indie, strategy",2015,407.0,HailStorm72
"action, adventure, indie",2015,0.0,76561198064148060
"casual, simulation",2015,121.0,76561198043626578
"indie, racing, simulation, sports",2015,92.0,steviescoop
"indie, rpg, strategy",2015,0.0,jasonmus
"action, adventure, indie",2015,0.0,strykon
"action, indie",2015,155.0,38927497
"action, adventure, indie, rpg, simulation, strategy",2015,0.0,FrostyXIX
"action, adventure, indie, rpg",2015,56.0,Bhulb
"adventure, casual, indie, rpg, simulation",2015,465.0,76561198082614708
"action, casual, indie",2012,0.0,76561198000628126
"action, casual, indie",2012,0.0,Tofufufufufu
"casual, indie",2015,49.0,BecauseImSAD
simulation,2015,591.0,76561198065269662
"adventure, casual, indie, simulation",2013,183.0,timmayc123
"adventure, casual, indie, simulation",2013,183.0,sexyawp
simulation,2015,125.0,76561198045296161
"action, indie",2015,0.0,d003
"action, indie",2015,0.0,76561198051821743
"free to play, indie, strategy",2015,41.0,76561198020577418
simulation,2015,4.0,04092013
"action, casual, indie",2015,103.0,vodkagravyman
"action, casual, indie",2015,103.0,76561198066516923
"action, adventure, casual, indie, massively multiplayer, rpg, simulation, strategy",2015,37.0,heisenbergZue
"action, adventure, casual, indie, massively multiplayer, rpg, simulation, strategy",2015,37.0,PinkMarshmellow
"adventure, casual, indie, rpg",2015,8.0,76561198074202726
"adventure, casual, indie, rpg",2015,8.0,76561198096442982
"adventure, casual, indie, rpg",2015,8.0,76561198079834390
"adventure, casual, indie, rpg",2015,8.0,76561198079899934
"adventure, casual, indie, rpg",2015,8.0,origonalteamgrumio
simulation,2015,14.0,Mikowmer
simulation,2015,14.0,76561198089288956
"action, indie, rpg",2015,0.0,76561198101492787
"adventure, indie",2015,166.0,marcotc_
"casual, simulation",2015,652.0,76561198049856227
"casual, simulation",2015,652.0,Faibl
"casual, simulation",2015,652.0,76561198068004374
"casual, simulation",2015,652.0,Fanastic_Fox0906
"casual, simulation",2015,652.0,bignath3
"casual, simulation",2015,652.0,76561198076822919
"casual, simulation",2015,0.0,76561198030735076
"casual, simulation",2015,0.0,DrScully
"casual, simulation",2015,0.0,76561198149955367
"casual, simulation",2015,0.0,76561198052282061
"casual, simulation",2015,0.0,Scott-the-Dick
"casual, simulation",2015,0.0,76561198021928011
"casual, simulation",2015,0.0,76561198055521718
"action, casual, indie, rpg, simulation, strategy",2015,147.0,76561198077971454
"adventure, indie",2015,16235.0,76561198021745490
"adventure, indie",2015,16235.0,IDUNNOM9
"adventure, indie",2015,16235.0,76561198009729086
"adventure, indie",2015,16235.0,76561198070921973
"adventure, indie",2015,16235.0,76561198060883085
"adventure, indie",2015,16235.0,76561197967445425
"action, indie, strategy",2015,2294.0,AJGANGSTER
"action, indie, strategy",2015,2294.0,76561198059162959
,2013,820.0,76561198076437311
,2013,820.0,76561198117068101
,2013,820.0,76561197990895276
,2013,820.0,mcdeviant
,2013,820.0,EternalDerpness
,2013,820.0,76561198100513560
,2013,820.0,76561198160559380
,2013,820.0,76561198073865203
,2013,820.0,yumtoblerone
,2013,820.0,76561197963759246
,2013,820.0,76561197982363029
,2013,820.0,Someone76
,2013,820.0,zax_x
,2013,820.0,stargaze77X
,2013,820.0,76561198070812992
,2013,820.0,76561198071502745
,2013,820.0,76561198091116626
,2013,820.0,76561198125630574
,2013,820.0,76561198168132031
,2013,820.0,76561198169928263
,2013,820.0,76561198219561792
,2014,22780.0,76561198081530329
,2014,22780.0,76561198069180924
,2014,22780.0,Jayden2242
