genres,release_date,user_id,recommend,sentiment_analysis,item_id,item_name,playtime_forever
"['action', 'indie']",2011,76561198104824869,True,1,20920,The Witcher 2: Assassins of Kings Enhanced Edition,2269.0
"['action', 'indie']",2011,Cry-Z,True,2,33220,Tom Clancy's Splinter Cell: Conviction,738.0
"['action', 'indie']",2011,76561198000691867,True,2,233630,Ascend: Hand of Kul,0.0
"['action', 'indie']",2011,danny065,True,2,41700,S.T.A.L.K.E.R.: Call of Pripyat,0.0
"['action', 'indie']",2011,SGT_Corrion,True,1,318570,Hunters Of The Dead,0.0
"['action', 'indie']",2011,hanisadam,False,2,2430,The Ship Tutorial,0.0
"['action', 'indie']",2011,76561198033256694,True,2,113420,Fallen Earth,0.0
"['action', 'indie']",2011,76561198055170291,True,1,242680,Nuclear Throne,127.0
"['action', 'indie']",2011,76561198093818820,True,2,42910,Magicka,0.0
['action'],2011,76561198131841535,True,2,323370,TERA,35.0
['action'],2011,76561198010336981,True,1,205790,Dota 2 Test,0.0
['action'],2011,76561198067280662,True,2,6910,Deus Ex: Game of the Year Edition,272.0
['action'],2011,SJGordan,True,1,97100,Section 8: Prejudice,204.0
['action'],2011,76561198155115319,True,2,497812,CS:GO Player Profiles: Tarik - Counter Logic Gaming,0.0
['action'],2011,sammonchex,True,0,63710,BIT.TRIP RUNNER,81.0
['action'],2011,SaladsByAinsley,True,2,2420,The Ship Single Player,0.0
['action'],2011,76561198072093340,True,0,102820,The Sims(TM) Medieval,150.0
['action'],2011,Wihan,True,2,264200,One Finger Death Punch,133.0
['action'],2011,1440454,True,2,223530,Left 4 Dead 2 Beta,0.0
['action'],2011,76561198036297711,True,2,218090,Unity of Command,503.0
['action'],2011,76561198047478302,True,1,22230,Rock of Ages,2863.0
['action'],2011,gamersnz404,True,2,420,Half-Life 2: Episode Two,652.0
['simulation'],2012,76561198028286104,True,2,4760,Rome: Total War,51.0
['simulation'],2012,D00MS,True,2,452780,RuneScape: Idle Adventures,2660.0
['simulation'],2012,76561198013432172,True,0,200210,Realm of the Mad God,104.0
['simulation'],2012,76561198040726300,False,0,47810,Dragon Age: Origins - Ultimate Edition,0.0
['simulation'],2012,Fepa3,True,1,360,Half-Life Deathmatch: Source,0.0
['simulation'],2012,76561198136869746,True,1,31280,Poker Night at the Inventory,18.0
['simulation'],2012,haato,True,2,293180,Overcast - Walden and the Werewolf,0.0
['simulation'],2012,76561198068180282,True,2,265930,Goat Simulator,28.0
['simulation'],2012,Lukkee,True,0,205190,Rocksmith,5.0
['simulation'],2012,connorlynn,True,2,273350,Evolve Stage 2,214.0
['simulation'],2012,Skketched,True,1,286120,QuestRun,0.0
['simulation'],2012,76561198084155744,True,2,24420,Aquaria,82.0
['simulation'],2012,76561198005615192,True,2,20510,S.T.A.L.K.E.R.: Clear Sky,16.0
['simulation'],2012,YellowPack,True,1,464780,ChuSingura46+1 S,185.0
['simulation'],2012,jucabullet,True,1,238320,Outlast,332.0
['simulation'],2012,Obey_Marko,True,2,377160,Fallout 4,4671.0
"['free to play', 'massively multiplayer', 'rpg']",2010,76561198091721091,True,2,49600,Beat Hazard,296.0
"['free to play', 'massively multiplayer', 'rpg']",2010,76561198102278381,True,2,359850,Duke Nukem 3D,0.0
"['free to play', 'massively multiplayer', 'rpg']",2010,76561198071901614,True,1,211500,RaceRoom Racing Experience ,1189.0
"['free to play', 'massively multiplayer', 'rpg']",2010,Bladeking68,True,2,373680,Aion,16.0
"['action', 'rpg', 'indie']",2012,haonman,False,0,42670,Singularity,158.0
"['action', 'rpg', 'indie']",2012,aldwinsanity,True,2,210770,Sanctum 2,227.0
"['action', 'rpg', 'indie']",2012,76561198132183055,False,0,221380,Age of Empires II: HD Edition,334.0
"['action', 'rpg', 'indie']",2012,lolplays,True,1,207610,The Walking Dead,380.0
"['action', 'rpg', 'indie']",2012,76561198017536688,False,0,248570,Toribash,12.0
"['action', 'rpg', 'indie']",2012,76561198075583182,True,1,227100,Sniper Elite: Nazi Zombie Army,13.0
"['action', 'rpg', 'indie']",2012,dap13man,True,2,335330,Brick-Force,0.0
"['action', 'rpg', 'indie']",2012,76561198061993757,True,2,212910,Call of Duty: Black Ops II - Zombies,66.0
"['action', 'rpg', 'indie']",2012,76561198090393261,False,0,410710,System Shock: Enhanced Edition,96.0
['strategy'],2012,ACE_Blitz,True,2,105000,A New Beginning - Final Cut,0.0
['strategy'],2012,chevrcam,True,2,232210,Patch testing for Chivalry,0.0
['strategy'],2012,eiW0Y9he,False,0,271290,HAWKEN,65.0
"['action', 'casual', 'indie']",2012,76561198101239847,False,2,730,Counter-Strike: Global Offensive,11773.0
"['action', 'casual', 'indie']",2012,76561198089095498,False,0,201790,Orcs Must Die! 2,2110.0
"['action', 'casual', 'indie']",2012,Pigeater5,False,1,234630,Project CARS,111.0
"['casual', 'indie', 'racing']",2012,76561198065168512,True,2,304930,Unturned,7394.0
"['rpg', 'simulation', 'strategy']",2012,clivepalrner,True,1,620,Portal 2,3898.0
"['action', 'indie']",2012,JsaKim,True,2,391540,Undertale,0.0
"['action', 'indie']",2012,76561198040311085,False,0,200210,Realm of the Mad God,19967.0
"['action', 'indie']",2012,crashmatilda,True,2,113020,Monaco,1.0
"['action', 'adventure']",2012,76561198095153484,True,2,42160,War of the Roses,0.0
"['action', 'rpg']",2012,SkumbagSpokes,True,0,311400,OCEAN CITY RACING: Redux,0.0
"['adventure', 'casual']",2012,desulax,True,2,244450,Men of War: Assault Squad 2,1258.0
"['adventure', 'casual']",2012,76561198278508095,True,2,322920,theHunter: Primal,36.0
"['adventure', 'casual']",2012,76561198047485108,True,0,65800,Dungeon Defenders,9089.0
"['adventure', 'indie']",2012,huehue13213,True,1,275200,Westerado: Double Barreled,347.0
"['adventure', 'indie']",2012,76561198048691489,True,2,31250,Sam & Max 304: Beyond the Alley of the Dolls,0.0
"['adventure', 'indie']",2012,76561198061391077,True,2,33930,Arma 2: Operation Arrowhead,1806.0
"['adventure', 'indie']",2012,76561198096112668,True,2,21120,F.E.A.R.: Perseus Mandate,0.0
"['action', 'adventure', 'free to play', 'massively multiplayer', 'rpg']",2012,76561198056288746,True,2,35450,Rising Storm/Red Orchestra 2 Multiplayer,1077.0
"['action', 'adventure', 'free to play', 'massively multiplayer', 'rpg']",2012,76561198073115586,True,2,203140,Hitman: Absolution,66.0
['simulation'],2012,7656119812962294,True,2,219830,King Arthur's Gold,1563.0
['simulation'],2012,g0dkiller,True,1,70100,Hacker Evolution,0.0
['simulation'],2012,crevatian,True,2,271590,Grand Theft Auto V,11888.0
['simulation'],2012,76561197969812413,True,1,200210,Realm of the Mad God,2168.0
['simulation'],2012,Crysis3,True,2,433850,H1Z1: King of the Kill,0.0
['simulation'],2012,Pastor_Of_Muppets_91,True,2,273350,Evolve Stage 2,0.0
"['adventure', 'indie']",2012,76561198067884266,False,2,7650,X-COM: Terror from the Deep,0.0
"['adventure', 'indie']",2012,76561198059382872,True,2,218170,Age of Conan: Unchained OLD,174.0
"['adventure', 'indie']",2012,omnixbro,False,0,51100,Tactical Intervention,15.0
"['adventure', 'indie']",2012,firenze17,True,2,224580,Arma 2: DayZ Mod,169.0
"['adventure', 'indie']",2012,eljaych,True,0,224540,Ace of Spades,39.0
"['adventure', 'indie']",2012,4hwei,True,2,56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",3612.0
"['adventure', 'indie']",2012,Da_Roo,True,2,42910,Magicka,0.0
"['action', 'adventure', 'indie']",2012,NookNook,True,2,512470,The Pirate: Caribbean Hunt,0.0
"['action', 'adventure', 'indie']",2012,76561198071938837,True,2,295110,H1Z1: Just Survive,1757.0
['simulation'],2012,furbslice,True,0,240,Counter-Strike: Source,419.0
"['action', 'adventure', 'rpg']",2012,fatrangacuntnolifevirgin,True,2,47790,Medal of Honor(TM) Single Player,0.0
"['action', 'adventure', 'rpg']",2012,UnseenEvangelist,False,1,63200,Monday Night Combat,320.0
"['action', 'adventure', 'rpg']",2012,76561198079327998,False,2,31260,Sam & Max 305: The City that Dares not Sleep,0.0
"['action', 'adventure', 'rpg']",2012,76561198080513444,True,2,219640,Chivalry: Medieval Warfare,536.0
"['action', 'adventure', 'rpg']",2012,XXXmemesnshitXXX,True,2,333930,Dirty Bomb,0.0
"['action', 'adventure', 'rpg']",2012,BaaBaaCowSheep,True,2,301520,Robocraft,151.0
"['action', 'adventure', 'rpg']",2012,BaaBaaCowSheep,True,2,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,0.0
"['action', 'adventure', 'rpg']",2012,jackparris,True,0,33910,Arma 2,201.0
"['action', 'adventure', 'rpg']",2012,76561198092226373,True,2,236850,Europa Universalis IV,26204.0
"['action', 'adventure', 'rpg']",2012,76561198007309128,False,0,458270,CS:GO Player Profiles: Guardian - Na'Vi,0.0
"['action', 'adventure', 'rpg']",2012,xSnipy,True,2,320,Half-Life 2: Deathmatch,112.0
"['action', 'adventure', 'rpg']",2012,76561198060678051,True,2,35450,Rising Storm/Red Orchestra 2 Multiplayer,58.0
"['action', 'adventure', 'rpg']",2012,76561198060678051,True,2,48000,LIMBO,16.0
"['action', 'adventure', 'rpg']",2012,Milzbrandthrox,True,2,72850,The Elder Scrolls V: Skyrim,4791.0
"['action', 'adventure', 'rpg']",2012,CNraympetic,True,0,100,Counter-Strike: Condition Zero Deleted Scenes,1.0
"['action', 'adventure', 'rpg']",2012,76561198067479084,True,1,236450,PAC-MAN Championship Edition DX+,84.0
"['action', 'adventure', 'rpg']",2012,eraqkiwi,True,2,236090,Dust: An Elysian Tail,0.0
"['action', 'adventure', 'rpg']",2012,76561198110146481,True,2,271290,HAWKEN,2744.0
"['action', 'adventure', 'rpg']",2012,aarenswag,True,2,340,Half-Life 2: Lost Coast,0.0
"['action', 'adventure', 'rpg']",2012,76561198063138377,True,2,306020,Bloons TD5,2108.0
"['action', 'adventure', 'rpg']",2012,76561198091369153,False,0,4000,Garry's Mod,7556.0
"['action', 'adventure', 'rpg']",2012,datzeph,True,0,200210,Realm of the Mad God,211.0
"['action', 'adventure', 'rpg']",2012,76561198076542620,True,2,218620,PAYDAY 2,2281.0
"['action', 'adventure', 'rpg']",2012,kalsign,False,1,222980,Dead Pixels,15.0
"['action', 'adventure', 'rpg']",2012,cheungs,True,2,224420,Afterfall InSanity Extended Edition,137.0
"['action', 'adventure', 'rpg']",2012,mynamej3ff,True,1,3900,Sid Meier's Civilization IV,0.0
"['action', 'adventure', 'rpg']",2012,Bloodsmoonify,True,2,32370,STAR WARS™: Knights of the Old Republic™,4.0
"['action', 'adventure', 'rpg']",2012,76561198063423478,True,2,265210,Viscera Cleanup Detail: Santa's Rampage,0.0
"['action', 'adventure', 'rpg']",2012,76561198064195598,True,0,240,Counter-Strike: Source,74.0
"['action', 'adventure', 'rpg']",2012,woshiretard,True,2,13520,Far Cry,0.0
"['action', 'adventure', 'rpg']",2012,76561198077255065,True,2,19900,Far Cry 2,0.0
"['action', 'adventure', 'rpg']",2012,76561198078073381,True,2,200510,XCOM: Enemy Unknown,1025.0
"['action', 'adventure', 'rpg']",2012,76561198080600418,True,2,234650,Shadowrun Returns,122.0
"['action', 'adventure', 'rpg']",2012,argcross,True,0,293600,Arson & Plunder: Unleashed,358.0
"['action', 'adventure', 'rpg']",2012,Odyssii,True,2,351090,Regency Solitaire,0.0
"['action', 'adventure', 'rpg']",2012,76561198090089821,True,1,322330,Don't Starve Together,0.0
"['action', 'adventure', 'rpg']",2012,mcjack943,True,2,248610,Door Kickers,189.0
"['action', 'adventure', 'rpg']",2012,2JZEEEEBABY,True,2,268500,XCOM 2,434.0
"['action', 'adventure', 'rpg']",2012,kuaspereira,True,1,206420,Saints Row IV,1753.0
"['action', 'adventure', 'rpg']",2012,werkimew,True,0,65930,The Bureau: XCOM Declassified,0.0
"['action', 'adventure', 'rpg']",2012,Vxslayer,False,1,98400,Hard Reset,0.0
"['action', 'adventure', 'rpg']",2012,76561198100899460,False,2,201870,Assassin's Creed Revelations,7635.0
['strategy'],2012,TitlerBitch,True,2,34270,SEGA Mega Drive & Genesis Classics,0.0
['strategy'],2012,larrybob4224,True,2,380,Half-Life 2: Episode One,0.0
['strategy'],2012,porkchopsfear,True,2,420790,StarBreak,1.0
['strategy'],2012,76561198095206391,True,1,438040,Shakes and Fidget,8.0
"['action', 'indie']",2012,Ppkdoevil,False,0,211160,Viking: Battle for Asgard,0.0
"['action', 'indie']",2012,Ppkdoevil,False,0,99300,Renegade Ops,0.0
"['action', 'indie']",2012,76561198077421896,True,1,8800,Sid Meier's Civilization IV: Beyond the Sword,0.0
"['action', 'indie']",2012,synkchronization,False,0,221100,DayZ,48.0
"['action', 'indie']",2012,76561198092373642,False,1,730,Counter-Strike: Global Offensive,10761.0
"['action', 'indie']",2012,SpiderTheLoko,False,1,8190,Just Cause 2,16.0
"['action', 'indie']",2012,76561198075473858,True,1,6910,Deus Ex: Game of the Year Edition,74.0
"['action', 'indie']",2012,cliffxd,True,1,2630,Call of Duty 2,92.0
"['action', 'indie']",2012,76561198079890309,True,0,35000,Mini Ninjas,0.0
"['action', 'indie']",2012,scarcityy,False,1,298240,Red Crucible: Firestorm,5.0
"['action', 'indie']",2012,76561198044575627,False,1,409710,BioShock Remastered,0.0
"['action', 'indie']",2012,TheWhipster,True,2,273110,Counter-Strike Nexon: Zombies,32.0
"['action', 'indie']",2012,76561198070207487,True,1,362890,Black Mesa,20.0
"['action', 'indie']",2012,pandainutil,True,2,222980,Dead Pixels,0.0
"['action', 'indie']",2012,76561198073620268,True,1,381210,Dead by Daylight,191.0
"['action', 'indie']",2012,76561198086141910,True,2,9340,Company of Heroes: Opposing Fronts,0.0
"['action', 'indie']",2012,SillyWinZ,False,1,204360,Castle Crashers,864.0
"['action', 'indie']",2012,2Ta4,True,2,293780,Crawl,361.0
"['action', 'indie']",2012,76561198027354973,False,0,32400,STAR WARS™: Dark Forces,0.0
"['action', 'indie']",2012,76561198073761454,False,0,238960,Path of Exile,201.0
"['action', 'indie']",2012,76561198077811662,False,1,331710,Why So Evil,0.0
"['action', 'indie']",2012,76561198070337305,False,1,342480,Gunscape,4.0
"['action', 'indie']",2012,kenessar,False,2,420090,Dota 2 Player Profiles: EG Champions of TI5,0.0
"['action', 'indie']",2012,76561198036536018,True,2,41000,Serious Sam HD: The First Encounter,23.0
"['action', 'indie']",2012,76561198060767897,False,0,34030,Napoleon: Total War,1366.0
"['action', 'indie']",2012,smirk_,False,2,274290,Gods Will Be Watching,204.0
"['action', 'indie']",2012,furyischubby,False,0,298260,Only If,120.0
"['action', 'indie']",2012,76561198070884486,False,2,313160,Farming Simulator 15,1021.0
"['action', 'indie']",2012,317733235,False,0,225080,Brothers - A Tale of Two Sons,302.0
"['action', 'indie']",2012,76561198041488013,True,2,373420,Divinity: Original Sin Enhanced Edition,4172.0
"['action', 'indie']",2012,76561198054552052,True,1,301910,Saints Row: Gat out of Hell,366.0
"['action', 'indie']",2012,76561198069894344,False,0,225840,Sven Co-op,0.0
"['action', 'indie']",2012,vinidias15,True,1,449140,Istrolid,4.0
"['action', 'indie']",2012,76561198074117031,True,1,25000,Overgrowth,20.0
"['action', 'indie']",2012,76561197970769295,False,0,315430,Polarity,0.0
"['action', 'indie']",2012,getrichordieapleb,False,2,248350,Omegalodon,298.0
"['action', 'indie']",2012,76561198040791634,False,1,40400,AI War: Fleet Command,275.0
"['action', 'indie']",2012,76561198043958807,True,1,355840,Survarium,4.0
"['action', 'indie']",2012,76561198046582634,True,2,65800,Dungeon Defenders,3648.0
"['action', 'indie']",2012,76561198052191016,True,2,104900,ORION: Prelude,1388.0
"['action', 'indie']",2012,reilly2134,True,1,201870,Assassin's Creed Revelations,8420.0
"['action', 'indie']",2012,harrysbrown1,False,0,12240,Grand Theft Auto: Vice City,0.0
"['action', 'indie']",2012,76561198069905372,True,2,50130,Mafia II,122.0
"['action', 'indie']",2012,lewie416,False,2,43110,Metro 2033,918.0
"['action', 'indie']",2012,76561198100802387,False,0,48190,Assassin's Creed Brotherhood,304.0
"['adventure', 'casual']",2012,76561198063550753,True,1,252950,Rocket League,323.0
"['adventure', 'casual']",2012,FronzillaAU,True,1,205790,Dota 2 Test,0.0
"['adventure', 'casual']",2012,leemon7,False,2,257400,Fuse,0.0
"['casual', 'indie']",2012,sawtooth44,True,0,265610,Epic Battle Fantasy 4,966.0
"['casual', 'indie']",2012,WoofWofWof,True,2,345920,The Note,0.0
"['casual', 'indie']",2012,PhoenixL,True,2,20920,The Witcher 2: Assassins of Kings Enhanced Edition,253.0
"['casual', 'indie']",2012,76561198050689528,False,2,9480,Saints Row 2,350.0
"['casual', 'indie']",2012,Stalker669,True,1,207230,Archeblade,0.0
"['casual', 'indie']",2012,Omega67679,True,2,268240,Mechanic Escape,143.0
"['casual', 'indie']",2012,76561198085411705,True,1,4920,Natural Selection 2,61.0
"['casual', 'indie']",2012,76561198105569576,True,2,107400,Arma 2: Free,5.0
['simulation'],2012,76561198093381429,True,2,46250,NecroVisioN: Lost Company,0.0
['simulation'],2012,76561198077992470,True,2,108800,Crysis 2 Maximum Edition,0.0
['simulation'],2012,ELCHUZZY69,True,0,6510,Lost Planet: Extreme Condition,38.0
['simulation'],2012,76561198045421572,True,2,108800,Crysis 2 Maximum Edition,148.0
['simulation'],2012,whiteisthenewblack,True,2,29180,Osmos,11.0
['simulation'],2012,ewrwerewrewrew,False,2,239350,Spelunky,76.0
['simulation'],2012,76561198064993980,True,2,730,Counter-Strike: Global Offensive,1928.0
['simulation'],2012,SirTired,True,2,268500,XCOM 2,5216.0
['simulation'],2012,summon1805,True,1,382490,Relic Hunters Zero,19.0
['simulation'],2012,PredatorEdge,True,0,57300,Amnesia: The Dark Descent,26.0
['simulation'],2012,76561198079316689,True,2,307880,Savage Lands,40.0
['simulation'],2012,76561198051082631,True,0,458300,CS:GO Player Profiles: fnx - Luminosity,0.0
['simulation'],2012,DeathInTheAfternoon,True,2,107100,Bastion,32.0
['simulation'],2012,76561198065603460,True,1,249130,LEGO® MARVEL Super Heroes,8951.0
['simulation'],2012,76561198076514521,True,1,9340,Company of Heroes: Opposing Fronts,0.0
['simulation'],2012,vitorgamer115,False,0,280,Half-Life: Source,0.0
['simulation'],2012,MrStealYourGirlZ,True,2,234710,Poker Night 2,311.0
['simulation'],2012,76561198054977907,True,1,293540,Guns and Robots,13.0
['simulation'],2012,76561198063882554,True,0,365670,Blender 2.77,107.0
['simulation'],2012,Immasianlol,True,2,263280,Spintires,17.0
['simulation'],2012,76561198133788871,True,2,297000,Heroes of Might & Magic III - HD Edition,228.0
['simulation'],2012,kr0akey,False,2,2420,The Ship Single Player,19.0
['simulation'],2012,1234567810132,True,1,233450,Prison Architect,145.0
['simulation'],2012,Colidos,True,2,201570,Really Big Sky,215.0
['simulation'],2012,spaz11boom,False,2,205100,Dishonored,1438.0
['simulation'],2012,76561198046733476,True,1,55230,Saints Row: The Third,1046.0
['simulation'],2012,Why_Not_Zoidberg,True,2,306830,Zombies Monsters Robots,1.0
['simulation'],2012,xthunder8irdx,True,2,405950,Lowglow,7.0
['simulation'],2012,76561198050724983,True,0,339280,Strife,5.0
['simulation'],2012,76561198067286387,True,2,273350,Evolve Stage 2,0.0
['simulation'],2012,76561198081193763,False,0,348020,Bloodbath Kavkaz,12.0
['simulation'],2012,76561198047179623,True,2,212500,The Lord of the Rings Online™,46.0
['simulation'],2012,76561198057233213,True,2,219640,Chivalry: Medieval Warfare,3098.0
['simulation'],2012,BigodisonLindo,True,1,4000,Garry's Mod,98685.0
['simulation'],2012,Luckless_Romance,True,1,263440,The Stomping Land,210.0
['simulation'],2012,200px-spy-taunt-laugh,True,2,316320,Cars Toon,0.0
['simulation'],2012,76561198028947312,True,2,224540,Ace of Spades,861.0
['simulation'],2012,crcorrigan,True,2,30,Day of Defeat,42.0
['simulation'],2012,76561198065514797,True,2,4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",67.0
['simulation'],2012,76561198064663093,True,0,250340,Blockland,651.0
['simulation'],2012,76561198163307685,True,2,8980,Borderlands,7687.0
['simulation'],2012,AwesomeElmo,True,1,17390,Spore,81.0
['simulation'],2012,SpookyScaryGhosts,True,0,35420,Killing Floor Mod: Defence Alliance 2,59.0
['simulation'],2012,ratbot01,False,0,233630,Ascend: Hand of Kul,0.0
['simulation'],2012,76561198097203198,True,0,523487,Dota 2 Player Profiles: Not Playing Dota with Dendi,0.0
['simulation'],2012,76561198054748342,True,2,223530,Left 4 Dead 2 Beta,0.0
['simulation'],2012,KJuke,True,1,102500,Kingdoms of Amalur: Reckoning™,75.0
['simulation'],2012,MythicalMango,True,1,355180,Codename CURE,0.0
['simulation'],2012,76561198073419999,True,1,202970,Call of Duty: Black Ops II,442.0
['simulation'],2012,76561198095736920,True,2,238960,Path of Exile,519.0
['simulation'],2012,spaggethi-senpai,True,1,233270,Far Cry® 3 Blood Dragon,188.0
['simulation'],2012,76561198068298463,True,2,369070,Slain: Back from Hell,429.0
['simulation'],2012,76561198042259281,True,2,204530,Infested Planet,916.0
['simulation'],2012,76561198096133264,True,1,23380,Gyromancer,0.0
['simulation'],2012,theOGston3,True,2,4000,Garry's Mod,325.0
['simulation'],2012,76561198062597659,True,1,8000,Tomb Raider: Anniversary,0.0
['simulation'],2012,76561197987307155,True,2,310370,The Way of Life Free Edition,0.0
['simulation'],2012,bobafettboi,True,0,351710,Hyperdimension Neptunia Re;Birth2 Sisters Generation,29.0
['simulation'],2012,evofrex,True,2,204180,Waveform,26.0
['simulation'],2012,76561198046825758,True,2,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,3.0
['simulation'],2012,76561198049141588,True,2,95300,Capsized,128.0
['simulation'],2012,agsfgdikmcfhjcttz,True,2,205790,Dota 2 Test,0.0
['simulation'],2012,greenislove,True,2,730,Counter-Strike: Global Offensive,27480.0
['simulation'],2012,idEmlyn,True,2,300,Day of Defeat: Source,471.0
['simulation'],2012,76561198060067718,True,2,105600,Terraria,958.0
['simulation'],2012,HolySlay,True,2,333930,Dirty Bomb,0.0
['simulation'],2012,76561198062071932,True,2,224500,Gnomoria,9.0
['simulation'],2012,76561198063638361,True,2,224260,No More Room in Hell,108.0
['simulation'],2012,76561198064243876,True,2,246700,Strike Vector,103.0
['simulation'],2012,76561198066375266,True,2,343450,Free To Play (Streaming),0.0
['simulation'],2012,humanstapler,True,2,326460,ShellShock Live,586.0
['simulation'],2012,Mouldy_Oreo,True,2,9900,Star Trek Online,1.0
['simulation'],2012,76561198074468919,True,1,223530,Left 4 Dead 2 Beta,0.0
['simulation'],2012,76561198078911240,True,2,253430,CastleMiner Z,190.0
['simulation'],2012,76561198079140101,True,2,239140,Dying Light,761.0
['simulation'],2012,DragonXFury23,True,2,304050,Trove,726.0
['simulation'],2012,76561198086197802,True,1,320,Half-Life 2: Deathmatch,42.0
['simulation'],2012,76561198087980305,True,2,255520,Viscera Cleanup Detail: Shadow Warrior,0.0
['simulation'],2012,76561198088378528,True,2,2280,The Ultimate DOOM,0.0
['simulation'],2012,76561198090015061,True,2,23490,Tropico 3 - Steam Special Edition,0.0
['simulation'],2012,76561198095765572,True,0,232210,Patch testing for Chivalry,0.0
['simulation'],2012,76561198097726933,True,2,248570,Toribash,111.0
['simulation'],2012,76561198101572628,True,2,287450,Rise of Nations: Extended Edition,672.0
['simulation'],2012,76561198107092168,True,2,386360,SMITE,105.0
['simulation'],2012,terrariaway,True,0,223430,Miner Wars 2081,0.0
['simulation'],2012,mataway,True,2,22370,Fallout 3 - Game of the Year Edition,7.0
"['strategy', 'rpg', 'indie']",2012,76561197987482998,True,2,107410,Arma 3,6328.0
"['strategy', 'rpg', 'indie']",2012,76561198093722743,True,2,47700,Command and Conquer 4: Tiberian Twilight,103.0
"['strategy', 'rpg', 'indie']",2012,1stJamestar,True,2,253710,theHunter,125.0
"['strategy', 'rpg', 'indie']",2012,76561198048794398,True,2,261030,The Walking Dead: Season Two,0.0
"['strategy', 'rpg', 'indie']",2012,ToXiK-FtW,True,2,233450,Prison Architect,1000.0
"['strategy', 'rpg', 'indie']",2012,14372193,True,2,48700,Mount & Blade: Warband,13.0
"['indie', 'strategy']",2012,bl00dlock,True,1,226320,Marvel Heroes 2016,42.0
"['indie', 'strategy']",2012,76561198074508314,True,1,550,Left 4 Dead 2,372.0
"['indie', 'strategy']",2012,katacaz,True,0,203250,Star Trek,393.0
"['indie', 'strategy']",2012,putaurlplzupsid,True,1,204360,Castle Crashers,0.0
"['indie', 'strategy']",2012,XXXLAWXXX,True,1,63380,Sniper Elite V2,279.0
"['indie', 'strategy']",2012,76561198059187930,True,1,41000,Serious Sam HD: The First Encounter,36.0
"['indie', 'strategy']",2012,jimmyt2002,True,0,4000,Garry's Mod,4513.0
"['indie', 'strategy']",2012,Farra1,True,2,274310,Always Sometimes Monsters,0.0
"['indie', 'strategy']",2012,BlizzerdGames,True,1,383120,Empyrion - Galactic Survival,98.0
"['indie', 'strategy']",2012,Franstar2,True,2,9480,Saints Row 2,25.0
['simulation'],2012,76561198084533872,False,1,225840,Sven Co-op,0.0
['simulation'],2012,76561198045086352,True,0,12250,Grand Theft Auto: San Andreas,0.0
"['indie', 'casual']",2012,76561198069737496,True,1,385770,Time Clickers,2010.0
"['indie', 'simulation', 'strategy', 'early access']",2014,76561198099885653,False,1,360,Half-Life Deathmatch: Source,0.0
['action'],2012,76561198140431707,True,2,12160,Midnight Club II,0.0
['action'],2012,cookie4me,True,2,3540,Peggle Nights,402.0
['action'],2012,76561198106782017,True,2,224260,No More Room in Hell,100.0
['action'],2012,quackw33dsmok3,True,1,386360,SMITE,0.0
['action'],2012,ACaesarSalad,True,2,223220,Giana Sisters: Twisted Dreams,0.0
['action'],2012,76561198054721107,True,1,215450,Transcripted,41.0
['action'],2012,76561198071134347,True,2,272890,Vertiginous Golf,4.0
['action'],2012,camnaldergames,True,2,311340,METAL GEAR SOLID V: GROUND ZEROES,32.0
['action'],2012,DeviouslyDeviant,True,1,226840,Age of Wonders III,1088.0
['action'],2012,76561198078796944,True,1,242920,Banished,684.0
['action'],2012,natab,True,2,291050,Planet Stronghold,122.0
"['strategy', 'simulation']",2012,DubberRucky,True,1,320,Half-Life 2: Deathmatch,0.0
"['strategy', 'simulation']",2012,76561198005343510,True,2,301640,Zombie Army Trilogy,25.0
"['strategy', 'simulation']",2012,nytewolfaa2k7,False,2,361710,"Mortal Kombat: Legacy: Jax, Sonya and Kano (Part 2)",0.0
"['strategy', 'simulation']",2012,Ch4osCosmo,True,2,33930,Arma 2: Operation Arrowhead,25.0
"['strategy', 'simulation']",2012,Lumii92,True,2,219640,Chivalry: Medieval Warfare,905.0
"['strategy', 'simulation']",2012,RiplashCSGO,True,2,380,Half-Life 2: Episode One,274.0
"['strategy', 'simulation']",2012,althanoob,False,2,19000,Silent Hill: Homecoming,209.0
"['strategy', 'simulation']",2012,76561198039024962,True,2,38410,Fallout 2,0.0
"['strategy', 'simulation']",2012,76561198068079333,True,2,42710,Call of Duty: Black Ops - Multiplayer,585.0
['rpg'],2012,76561198137804149,False,1,241600,Rogue Legacy,152.0
['rpg'],2012,76561198093541850,True,2,12250,Grand Theft Auto: San Andreas,0.0
['rpg'],2012,76561198067764491,True,2,550,Left 4 Dead 2,2475.0
['rpg'],2012,76561198122699359,False,0,343360,Particula,38.0
['rpg'],2012,76561198096326508,False,2,268420,Aura Kingdom,82.0
['rpg'],2012,76561198086214261,True,0,292410,Street Racing Syndicate,236.0
"['action', 'strategy', 'rpg', 'indie']",2012,AUSGrizzly,True,0,107900,War Inc. Battlezone,5.0
"['action', 'strategy', 'rpg', 'indie']",2012,76561198053170819,False,1,282440,Quake Live,146.0
"['action', 'strategy', 'rpg', 'indie']",2012,kimmybeeea,True,0,204360,Castle Crashers,133.0
